"Assembly"	"X..contigs.....1000.bp."	"X..contigs.....5000.bp."	"X..contigs.....10000.bp."	"X..contigs.....25000.bp."	"X..contigs.....50000.bp."	"Total.length.....1000.bp."	"Total.length.....5000.bp."	"Total.length.....10000.bp."	"Total.length.....25000.bp."	"Total.length.....50000.bp."	"X..contigs"	"Largest.contig"	"Total.length"	"Reference.length"	"GC...."	"Reference.GC...."	"N50"	"NG50"	"N75"	"NG75"	"L50"	"LG50"	"L75"	"LG75"	"X..misassemblies"	"X..misassembled.contigs"	"Misassembled.contigs.length"	"X..local.misassemblies"	"X..unaligned.contigs"	"Unaligned.length"	"Genome.fraction...."	"Duplication.ratio"	"X..N.s.per.100.kbp"	"X..mismatches.per.100.kbp"	"X..indels.per.100.kbp"	"X..genes"	"X..predicted.genes..unique."	"X..predicted.genes.....0.bp."	"X..predicted.genes.....300.bp."	"X..predicted.genes.....1500.bp."	"X..predicted.genes.....3000.bp."	"Largest.alignment"	"NA50"	"NGA50"	"NA75"	"NGA75"	"LA50"	"LGA50"	"LA75"	"LGA75"	"gid"	"label"	"refLength"	"refMapping"	"abundance"	"gc"	"group"	"refGenes"	"assemblerGroup"	"normalized.misassemblies.per.MB"	"normalized.mismatches.per.100.kbp"	"cov"	"genomeFractionNormalized"
"adoring_almeida_4 broken"	1000	229	39	0	0	3753562	1813732	493373	0	0	1161	21207	3871828	3867359	67.71	67.68	4738	"4750"	2769	"2776"	255	"254"	520	"518"	0	0	0	3	"0 + 0 part"	0	98.766	1.014	0	1.65	0.31	"4998 + 1704 part"	"4410"	"4410"	"3700"	"377"	"20"	21207	"4738"	4750	"2769"	"2776"	"255"	"254"	"520"	"518"	"1220_A"	"Microbacteriaceae"	3867359	1984528	50.3794	44.48	"uniq"	" 3554"	"1"	0	4.26155294088477e-07	76.9722179916579	0.000840200065116279
"adoring_almeida_4 broken"	458	304	178	38	3	4941830	4513225	3606261	1469508	246148	499	109271	4969407	5513026	66.69	66.61	15611	"14329"	8973	"7056"	91	"109"	191	"243"	2	2	3880	1	"0 + 0 part"	0	89.778	1.004	0	0.61	0.16	"9687 + 957 part"	"5069"	"5069"	"4399"	"678"	"32"	109271	"15421"	14153	"8892"	"7027"	"92"	"111"	"194"	"246"	"1220_BB"	"Sphingomonas"	5513026	281670	5.73936	66.61	"strain"	" 5166"	"1"	0.402462507095917	1.22751064664255e-07	7.66375852390321	0.00161524835350701
"adoring_almeida_4 broken"	1814	52	18	6	1	3851836	630811	415003	209941	51126	3421	51126	5011174	7279731	66	66.08	1724	"1097"	1044	"-"	782	"1613"	1723	"-"	1	1	1884	0	"0 + 0 part"	0	68.1	1.011	0	4.98	0.04	"4588 + 6488 part"	"7096"	"7096"	"5474"	"340"	"14"	51126	"1721"	1097	"1044"	"-"	"782"	"1613"	"1724"	"-"	"1220_BD"	"uncultured Massilia sp."	7279731	2636852	41.4837	66.09	"strain"	" 6279"	"1"	0.199554036638919	9.93779102461818e-07	54.3327493831846	0.00013556299327682
"adoring_almeida_4 broken"	180	131	101	63	31	4567845	4448632	4221844	3585608	2480752	203	179450	4583599	4620715	60.89	60.87	53735	"53735"	26720	"25821"	28	"28"	58	"59"	5	5	31960	6	"0 + 0 part"	0	99.115	1.001	0	1.48	0.02	"7007 + 208 part"	"4538"	"4538"	"3956"	"552"	"48"	179450	"53735"	53735	"26639"	"25821"	"28"	"28"	"58"	"59"	"1220_CF"	"Aquamicrobium"	4620715	3727290	92.6652	60.88	"uniq"	" 4514"	"1"	1.09084586151625	3.22890375008809e-07	120.997183336345	0.00483930208128079
"adoring_almeida_4 broken"	70	0	0	0	0	80457	0	0	0	0	1985	1569	1288133	7282860	67.36	67.31	632	NA	556	NA	826	NA	1373	NA	1	1	520	0	"0 + 0 part"	0	17.619	1.004	0	9.43	1.25	"156 + 2099 part"	"2682"	"2682"	"1824"	"0"	"0"	1569	"632"	0	"556"	NA	"826"	NA	"1373"	NA	"1220_E"	"Nocardia"	7282860	1678422	22.8147	67.32	"uniq"	" 6723"	"1"	0.776317352323091	7.32067263240675e-06	34.5692900865869	1.56387486649874e-05
"adoring_almeida_4 broken"	75	65	54	37	25	3618746	3596725	3517914	3205035	2746724	87	222241	3628492	3637840	69.94	69.92	93186	"93186"	51275	"51275"	13	"13"	25	"25"	0	0	0	1	"0 + 0 part"	0	99.676	1.001	0	0.22	0	"6248 + 129 part"	"3475"	"3475"	"3190"	"470"	"48"	222241	"93186"	93186	"51275"	"51275"	"13"	"13"	"25"	"25"	"1220_X"	"Janibacter limosus"	3637840	2966940	80.0519	69.93	"uniq"	" 3460"	"1"	0	6.0631248463549e-08	122.336606337827	0.0114198907770115
"adoring_almeida_4 broken"	918	104	16	2	0	2615902	833023	244674	62102	0	1527	31568	3044205	3462151	71.75	71.78	2934	"2502"	1520	"1017"	291	"368"	647	"899"	0	0	0	0	"0 + 0 part"	0	87.403	1.006	0	2.35	0	"4552 + 3497 part"	"3970"	"3970"	"3197"	"234"	"15"	31568	"2934"	2502	"1520"	"1017"	"291"	"368"	"647"	"899"	"1285_AC"	"Aeromicrobium ponti"	3462151	941518	30.4524	71.79	"strain"	" 3348"	"1"	0	7.71958524475191e-07	40.7918949808948	0.000500280576882777
"adoring_almeida_4 broken"	137	93	85	66	39	5574494	5480238	5420707	5094075	4065793	211	240731	5623642	5721797	64.1	64.09	89170	"89170"	48288	"45187"	21	"21"	43	"44"	2	2	1391	1	"0 + 0 part"	0	98.214	1.001	0	0.75	0.02	"12305 + 407 part"	"5288"	"5288"	"4844"	"650"	"65"	240731	"89170"	89170	"48288"	"45187"	"21"	"21"	"43"	"44"	"1285_AD"	"Rhodococcus"	5721797	18513216	318.862	64.09	"uniq"	" 5416"	"1"	0.355641415296351	1.33365530736131e-07	485.333960642085	0.0045715591450237
"adoring_almeida_4 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1285_AK"	"Cellulomonas terrae"	4742537	140676	3.23048	72.31	"uniq"	NA	"1"	NA	NA	4.44939069531772	NA
"adoring_almeida_4 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1285_BD"	"Chryseobacterium"	3353784	123472	3.69273	38.33	"uniq"	NA	"1"	NA	NA	5.52235922170301	NA
"adoring_almeida_4 broken"	1239	186	17	0	0	3733850	1333913	208390	0	0	1670	16603	4044680	4166651	71.88	71.77	3440	"3369"	1938	"1804"	355	"372"	744	"793"	0	0	0	0	"0 + 9 part"	2640	95.462	1.016	0	7.49	0.4	"4387 + 2323 part"	"4988"	"4988"	"4069"	"352"	"21"	16603	"3439"	3362	"1937"	"1802"	"355"	"373"	"745"	"794"	"1285_BF"	"Cellulomonas"	4166651	2220894	54.0833	71.77	"uniq"	" 3877"	"1"	0	1.8518152239485e-06	79.9524846213422	0.000545688230179641
"adoring_almeida_4 broken"	62	0	0	0	0	87302	0	0	0	0	334	3009	270173	3571516	69.82	71.75	790	"-"	634	NA	117	"-"	213	NA	0	0	0	0	"0 + 0 part"	0	7.475	1.012	0	4.49	0.37	"192 + 824 part"	"525"	"525"	"340"	"3"	"0"	3009	"790"	0	"634"	NA	"117"	NA	"213"	NA	"1285_BO"	"Aeromicrobium ponti"	3571516	1181152	37.0412	71.75	"strain"	" 3524"	"1"	0	1.66189811713236e-05	49.6071696164878	1.67292290419162e-05
"adoring_almeida_4 broken"	233	0	0	0	0	300957	0	0	0	0	1652	3401	1253862	2940342	48.36	48.24	751	"-"	602	NA	612	"-"	1080	NA	0	0	0	4	"0 + 3 part"	592	42.182	1.011	0	87.24	4.11	"669 + 4627 part"	"2429"	"2429"	"1701"	"7"	"0"	3401	"751"	0	"602"	NA	"613"	NA	"1081"	NA	"1285_BV"	"Methylophilus"	2940342	216616	7.34445	48.25	"strain"	" 2755"	"1"	0	6.95770347933026e-05	11.0505512624042	0.000107707089830509
"adoring_almeida_4 broken"	0	0	0	0	0	0	0	0	0	0	2	542	1044	3926430	70.02	70.54	542	NA	502	NA	1	NA	2	NA	0	0	0	0	"0 + 0 part"	0	0.027	1	0	0	0	"0 + 6 part"	"2"	"2"	"2"	"0"	"0"	542	"542"	0	"502"	NA	"1"	NA	"2"	NA	"1285_CF"	"Curtobacterium sp. B20"	3926430	440810	11.9177	70.54	"uniq"	" 3536"	"1"	0	0	16.8401066617767	3.645e-08
"adoring_almeida_4 broken"	1200	135	11	0	0	3396617	938254	130928	0	0	1616	15362	3708622	3733197	67.04	67.02	3194	"3174"	1830	"1806"	370	"374"	753	"764"	0	0	0	1	"0 + 0 part"	0	97.552	1.018	0	1.4	0.33	"5430 + 3104 part"	"4751"	"4751"	"3711"	"343"	"11"	15362	"3194"	3174	"1829"	"1806"	"370"	"374"	"754"	"764"	"1285_CG"	"Sphingomonas phyllosphaerae"	3733197	1752662	48.5663	67.02	"uniq"	" 3446"	"1"	0	3.77498704370518e-07	70.4220270186652	0.000588885687128713
"adoring_almeida_4 broken"	0	0	0	0	0	0	0	0	0	0	13	892	7708	4780472	39.01	37.78	598	NA	519	NA	6	NA	10	NA	0	0	0	0	"0 + 0 part"	0	0.161	1	0	519.01	12.98	"3 + 38 part"	"18"	"18"	"10"	"0"	"0"	892	"598"	0	"519"	NA	"6"	NA	"10"	NA	"1286_AF"	"Pedobacter agri"	4780472	604974	14.4681	37.78	"uniq"	" 4168"	"1"	0	0.0673339387649196	18.9826653100363	1.99392307692308e-07
"adoring_almeida_4 broken"	138	109	95	51	21	3550689	3478622	3367312	2657047	1609992	148	158669	3557109	3908067	69.95	69.92	44280	"40785"	22960	"19464"	25	"29"	52	"64"	0	0	0	1	"0 + 0 part"	0	90.931	1.001	0	0.17	0	"8659 + 358 part"	"3369"	"3371"	"3043"	"436"	"36"	158669	"44280"	40785	"22960"	"19464"	"25"	"29"	"52"	"64"	"1286_AO"	"Aurantimonadaceae"	3908067	504162	14.6396	69.92	"strain"	" 3558"	"1"	0	4.77916195427242e-08	19.3508197275021	0.00558678835202703
"adoring_almeida_4 broken"	7	0	0	0	0	9099	0	0	0	0	97	1725	67665	3028624	48.65	48.24	674	NA	585	NA	39	NA	66	NA	0	0	0	9	"0 + 2 part"	313	2.18	1.02	0	587.58	16.66	"27 + 265 part"	"152"	"152"	"101"	"0"	"0"	1722	"674"	0	"576"	NA	"39"	NA	"66"	NA	"1286_BD"	"Methylophilus"	3028624	373062	13.3156	48.24	"strain"	" 2881"	"1"	0	0.00868366215916648	18.476806629017	4.89938144329897e-06
"adoring_almeida_4 broken"	0	0	0	0	0	0	0	0	0	0	3	905	2030	2936596	49.11	48.26	613	NA	512	NA	2	NA	3	NA	0	0	0	0	"0 + 1 part"	40	0.068	1	0	0	0	"0 + 10 part"	"3"	"3"	"3"	"0"	"0"	905	"573"	0	"512"	NA	"2"	NA	"3"	NA	"1286_BU"	"Methylophilus"	2936596	524790	19.549	48.26	"strain"	" 2755"	"1"	0	0	26.8060366492361	1.54133333333333e-07
"adoring_almeida_4 broken"	68	51	46	36	26	4340648	4307299	4273697	4137417	3749222	75	377755	4345376	4363027	68.18	68.17	157147	"157147"	75021	"75021"	10	"10"	20	"20"	1	1	73786	3	"0 + 0 part"	0	99.536	1.001	0	0.41	0	"10017 + 149 part"	"4126"	"4127"	"3723"	"549"	"54"	377755	"157147"	157147	"75021"	"75021"	"10"	"10"	"20"	"20"	"1286_BV"	"Bosea"	4363027	4759606	120.524	68.17	"uniq"	" 4044"	"1"	0.230129682678783	9.43531698983011e-08	163.634307099177	0.0132098870613333
"adoring_almeida_4 broken"	743	202	46	3	0	3146142	1769781	678513	84698	0	897	30005	3257897	3316156	46.73	46.71	5483	"5369"	2968	"2845"	176	"181"	374	"389"	0	0	0	1	"0 + 0 part"	0	97.394	1.009	0	2.79	0.12	"5859 + 1816 part"	"3886"	"3886"	"3256"	"278"	"10"	30005	"5483"	5369	"2968"	"2845"	"176"	"181"	"374"	"389"	"1286_G"	"Bacillales"	3316156	1985088	67.9048	46.71	"strain"	" 3452"	"1"	0	8.56380665195984e-07	89.7916744568108	0.00105747951348941
"adoring_almeida_4 broken"	8	6	6	5	2	276019	271210	271210	258923	158292	9	86713	276565	3842457	69.41	69.89	71579	NA	31461	NA	2	NA	4	NA	0	0	0	0	"0 + 0 part"	0	7.196	1	0	0	0	"649 + 31 part"	"272"	"272"	"247"	"36"	"2"	86713	"71579"	0	"31461"	NA	"2"	NA	"4"	NA	"1286_Y"	"Aurantimonadaceae"	3842457	18081810	535.071	69.89	"strain"	" 3503"	"1"	0	0	705.869057220419	0.000575360177777778
"adoring_almeida_4 broken"	92	71	60	36	20	3486903	3437866	3361252	2967734	2403231	115	320464	3503573	9212281	71.49	71.52	103594	NA	36569	NA	11	NA	26	NA	0	0	0	0	"0 + 1 part"	45	38.011	1.001	0	0.54	0.11	"5880 + 210 part"	"3098"	"3098"	"2781"	"419"	"61"	320464	"103594"	0	"36569"	NA	"11"	NA	"26"	NA	"1287_BC"	"Streptomycetaceae"	9212281	691556	7.55558	71.52	"strain"	" 8115"	"1"	0	1.5412837123702e-07	11.26033823762	0.00125637923565217
"adoring_almeida_4 broken"	174	0	0	0	0	227259	0	0	0	0	1123	3871	860308	4294604	70.92	70.71	747	NA	612	NA	413	NA	733	NA	1	1	1071	5	"0 + 4 part"	318	19.845	1.009	0	158.28	4.58	"287 + 2247 part"	"1635"	"1635"	"1143"	"3"	"1"	3871	"746"	0	"611"	NA	"413"	NA	"734"	NA	"1287_BD"	"Phycicoccus"	4294604	756112	18.2287	70.71	"strain"	" 3991"	"1"	1.16237440544549	0.000183980620893912	26.4091404003722	3.50689247551202e-05
"adoring_almeida_4 broken"	10	0	0	0	0	11579	0	0	0	0	784	1543	480685	4753721	38.3	38.38	597	NA	535	NA	339	NA	552	NA	0	0	0	1	"0 + 1 part"	24	10.083	1.003	0	9.81	1.04	"125 + 2200 part"	"971"	"971"	"681"	"0"	"0"	1543	"597"	0	"535"	NA	"339"	NA	"552"	NA	"1287_BN"	"Pedobacter"	4753721	993738	20.488	38.38	"uniq"	" 4167"	"1"	0	2.04083755473959e-05	31.3566362014094	1.29677154336735e-05
"adoring_almeida_4 broken"	555	330	180	41	4	5327378	4708356	3625239	1442933	282298	621	80615	5376028	5420896	53.27	53.25	15874	"15672"	8139	"7824"	105	"107"	225	"229"	5	5	15634	6	"0 + 4 part"	180	98.763	1.004	0	2.05	0.02	"11291 + 1274 part"	"5256"	"5256"	"4550"	"643"	"53"	80615	"15874"	15672	"8139"	"7824"	"105"	"107"	"225"	"229"	"1287_BO"	"Rahnella aquatilis"	5420896	3394290	61.6746	53.27	"uniq"	" 4905"	"1"	0.930054679774733	3.81322418707641e-07	93.922388476001	0.00157071339275362
"adoring_almeida_4 broken"	17	3	0	0	0	45589	24754	0	0	0	129	9362	117686	4486924	70.8	72.29	830	"-"	593	NA	32	"-"	76	NA	0	0	0	0	"0 + 0 part"	0	2.618	1.002	0	5.11	0.85	"106 + 387 part"	"187"	"187"	"139"	"5"	"0"	9362	"830"	0	"593"	NA	"32"	NA	"76"	NA	"1287_N"	"Oerskovia"	4486924	1064960	23.3369	72.3	"strain"	" 3896"	"1"	0	4.34206277722074e-05	35.6021185114791	5.31311937984496e-06
"adoring_almeida_4 broken"	12	0	0	0	0	13848	0	0	0	0	906	1536	571022	4208257	68.88	69.04	614	NA	548	NA	387	NA	633	NA	1	1	1326	0	"0 + 0 part"	0	13.535	1.002	0	14.04	1.76	"178 + 2809 part"	"1256"	"1256"	"840"	"1"	"0"	1536	"613"	0	"548"	NA	"388"	NA	"634"	NA	"1287_W"	"Comamonadaceae"	4208257	928104	25.2524	69.04	"uniq"	" 4031"	"1"	1.75124601153721	2.45874940019824e-05	33.0815347066493	2.02203338852097e-05
"adoring_almeida_4 broken"	0	0	0	0	0	0	0	0	0	0	4	537	2095	2419670	53.99	49.08	533	NA	515	NA	2	NA	3	NA	0	0	0	0	"0 + 0 part"	0	0.087	1	0	47.73	0	"0 + 8 part"	"6"	"6"	"4"	"0"	"0"	537	"533"	0	"515"	NA	"2"	NA	"3"	NA	"evo_1030728.001"	"evo_1030728.001"	2419670	156720	7.33695	49.08	"strain"	" 3720"	"1"	0	0.0227828162291169	9.71537441056012	1.89225e-07
"adoring_almeida_4 broken"	5	0	0	0	0	5963	0	0	0	0	171	1411	111700	2474376	48.45	49.05	642	NA	561	NA	72	NA	118	NA	0	0	0	0	"0 + 0 part"	0	4.511	1.001	0	28.67	0	"89 + 411 part"	"270"	"270"	"142"	"0"	"0"	1411	"642"	0	"561"	NA	"72"	NA	"118"	NA	"evo_1030728.009"	"evo_1030728.009"	2474376	757864	30.5277	49.05	"strain"	" 3635"	"1"	0	0.000256669650850492	45.9427346531004	1.19000707602339e-05
"adoring_almeida_4 broken"	25	0	0	0	0	29140	0	0	0	0	552	1824	361184	2510636	49.41	49.04	635	NA	555	NA	228	NA	381	NA	0	0	0	0	"0 + 0 part"	0	14.365	1.001	0	47.69	0	"130 + 539 part"	"826"	"826"	"440"	"0"	"0"	1824	"635"	0	"555"	NA	"228"	NA	"381"	NA	"evo_1030728.011"	"evo_1030728.011"	2510636	921522	39.9035	49.04	"strain"	" 3629"	"1"	0	0.000132037964029414	55.0570851369932	3.7382830615942e-05
"adoring_almeida_4 broken"	9	0	0	0	0	13640	0	0	0	0	244	3779	158270	2457272	49.61	49.15	614	NA	549	NA	101	NA	169	NA	1	1	3779	0	"0 + 0 part"	0	6.432	1.001	0	72.76	0.63	"99 + 493 part"	"328"	"328"	"237"	"0"	"0"	2855	"614"	0	"549"	NA	"102"	NA	"170"	NA	"evo_1030728.035"	"evo_1030728.035"	2457272	900182	36.639	49.15	"strain"	" 2790"	"1"	6.31831680040437	0.000459720730397422	54.9500828561104	1.69551737704918e-05
"adoring_almeida_4 broken"	32	0	0	0	0	55242	0	0	0	0	249	3037	193603	2458674	49.87	49.13	710	NA	575	NA	83	NA	159	NA	0	0	0	0	"0 + 0 part"	0	7.866	1.001	0	41.88	0	"127 + 516 part"	"373"	"373"	"258"	"3"	"0"	3037	"710"	0	"575"	NA	"83"	NA	"159"	NA	"evo_1030728.038"	"evo_1030728.038"	2458674	484150	22.1762	49.13	"strain"	" 2682"	"1"	0	0.000216318961999556	29.5372627684679	2.4848978313253e-05
"adoring_almeida_4 broken"	3	0	0	0	0	3600	0	0	0	0	78	1508	49103	3117344	33.99	33.42	608	NA	542	NA	33	NA	55	NA	0	0	0	0	"0 + 0 part"	0	1.567	1.005	0	59.35	0	"37 + 104 part"	"118"	"118"	"56"	"0"	"0"	1508	"608"	0	"542"	NA	"33"	NA	"55"	NA	"evo_1035921.007"	"evo_1035921.007"	3117344	573632	19.8203	33.42	"strain"	" 4692"	"1"	0	0.00120868378714132	27.6019585903898	3.14806282051282e-06
"adoring_almeida_4 broken"	0	0	0	0	0	0	0	0	0	0	2	932	1549	3027131	37.57	33.4	932	NA	617	NA	1	NA	2	NA	0	0	0	0	"0 + 0 part"	0	0.051	1	0	387.35	0	"3 + 1 part"	"6"	"6"	"2"	"0"	"0"	932	"932"	0	"617"	NA	"1"	NA	"2"	NA	"evo_1035921.008"	"evo_1035921.008"	3027131	170332	5.61495	33.4	"strain"	" 4514"	"1"	0	0.250064557779212	8.44026902040249	1.3005e-07
"adoring_almeida_4 broken"	382	2	0	0	0	585445	11127	0	0	0	1328	5947	1237484	3151267	33.23	33.26	959	"-"	693	"-"	417	"-"	799	"-"	0	0	0	0	"0 + 0 part"	0	39.04	1.006	0	28.45	0	"682 + 1571 part"	"2304"	"2304"	"1505"	"16"	"0"	5947	"959"	0	"693"	NA	"417"	NA	"799"	NA	"evo_1035921.028"	"evo_1035921.028"	3151267	2073244	75.4592	33.26	"strain"	" 3767"	"1"	0	2.29901962368806e-05	98.6862109748238	0.000114768192771084
"adoring_almeida_4 broken"	22	0	0	0	0	27530	0	0	0	0	97	1726	80112	3120677	33.59	33.27	854	NA	657	NA	36	NA	63	NA	0	0	0	0	"0 + 0 part"	0	2.563	1.002	0	85.02	0	"38 + 166 part"	"145"	"145"	"106"	"0"	"0"	1726	"854"	0	"657"	NA	"36"	NA	"63"	NA	"evo_1035921.030"	"evo_1035921.030"	3120677	748258	23.558	33.27	"strain"	" 3645"	"1"	0	0.00106126423007789	35.9661381168253	6.77213298969072e-06
"adoring_almeida_4 broken"	0	0	0	0	0	0	0	0	0	0	45	689	24739	7293859	67.56	66.09	535	NA	516	NA	22	NA	33	NA	0	0	0	0	"0 + 0 part"	0	0.339	1	0	4.04	0	"4 + 71 part"	"61"	"61"	"37"	"0"	"0"	689	"535"	0	"516"	NA	"22"	NA	"33"	NA	"evo_1139_Y.018"	"evo_1139_Y.018"	7293859	1375624	21.3575	66.09	"strain"	" 7872"	"1"	0	0.000163304903189296	28.290045091357	2.5538e-07
"adoring_almeida_4 broken"	0	0	0	0	0	0	0	0	0	0	3	880	2225	7160527	62.7	66.05	753	"-"	592	NA	2	"-"	3	NA	0	0	0	0	"0 + 0 part"	0	0.031	1	0	179.78	0	"0 + 3 part"	"3"	"3"	"3"	"0"	"0"	880	"753"	0	"592"	NA	"2"	NA	"3"	NA	"evo_1139_Y.035"	"evo_1139_Y.035"	7160527	441788	6.277	66.06	"strain"	" 6607"	"1"	0	0.0808	9.25465402197352	3.20333333333333e-08
"adoring_almeida_4 broken"	1	1	1	0	0	10959	10959	10959	0	0	1	10959	10959	3140687	38	46.54	10959	NA	10959	NA	1	NA	1	NA	0	0	0	1	"0 + 0 part"	0	0.344	1.015	0	2584.53	18.53	"42 + 3 part"	"7"	"7"	"6"	"1"	"0"	10957	"10957"	0	"10957"	NA	"1"	NA	"1"	NA	"evo_1286_G.010"	"evo_1286_G.010"	3140687	361148	11.8587	46.54	"strain"	" 3933"	"1"	0	0.235836298932384	17.2485191934121	1.18336e-05
"adoring_almeida_4 broken"	3	0	0	0	0	4525	0	0	0	0	4	2200	5435	3250234	47.03	46.62	1199	NA	1126	NA	2	NA	3	NA	0	0	0	0	"0 + 0 part"	0	0.166	1.007	0	315.05	18.53	"4 + 7 part"	"6"	"6"	"6"	"0"	"0"	2200	"1199"	0	"1126"	NA	"2"	NA	"3"	NA	"evo_1286_G.034"	"evo_1286_G.034"	3250234	272218	9.24666	46.62	"strain"	" 3528"	"1"	0	0.057966881324747	12.5630031560805	6.889e-07
"angry_newton_1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1021_AP"	"Mycobacterium"	6680272	614860	9.77445	67.17	"uniq"	NA	"3"	NA	NA	13.8061743593674	NA
"angry_newton_1"	240	21	6	1	1	795340	396672	286099	229472	229472	720	229472	1119823	5681617	63.91	64.71	2259	NA	891	NA	73	NA	288	NA	4	3	252172	8	"0 + 0 part"	0	19.286	1.022	4.29	329.37	5.66	"1466 + 1810 part"	"1588"	"1588"	"1167"	"82"	"4"	149465	"2192"	0	"884"	NA	"78"	NA	"297"	NA	"1021_AQ"	"Comamonadaceae"	5681617	1978284	37.3825	64.72	"strain"	" 5173"	"3"	3.57199307390543	0.000294126839688058	52.2285469083889	5.16596938888889e-05
"angry_newton_1"	100	89	83	64	39	5620026	5587740	5537907	5219428	4260225	100	229472	5620026	5575767	64.83	64.8	103154	"107417"	54656	"54907"	21	"20"	39	"38"	10	10	269743	5	"0 + 1 part"	4058	99.562	1.012	11.89	5.26	0.18	"12136 + 218 part"	"5073"	"5110"	"4774"	"733"	"72"	225414	"102094"	102094	"54656"	"54907"	"21"	"21"	"39"	"38"	"1021_AS"	"Comamonadaceae"	5575767	7649724	151.707	64.8	"strain"	" 5019"	"3"	1.77935119873111	9.35938730532563e-07	205.793857598425	0.009912591844
"angry_newton_1"	39	33	33	32	29	8069103	8055672	8055672	8033305	7923484	39	873183	8069103	9222264	71.59	71.49	398329	"362724"	234578	"141587"	8	"10"	15	"19"	16	12	2706125	31	"0 + 0 part"	0	82.445	1.062	0.11	0.85	0.11	"13967 + 150 part"	"6613"	"7047"	"6357"	"1023"	"142"	873057	"313773"	286937	"189497"	"138097"	"9"	"11"	"17"	"22"	"1021_C"	"Streptomycetaceae"	9222264	7740022	94.4368	71.49	"strain"	" 8114"	"3"	1.9828721978143	1.05340085508885e-07	125.891353793385	0.0174286616025641
"angry_newton_1"	104	32	15	7	1	685321	540352	419415	277954	68076	195	68076	749323	4398457	71.15	72.5	16668	NA	3569	NA	12	NA	38	NA	3	3	33613	9	"0 + 1 part"	118	16.928	1.008	3.6	178.22	3.09	"1359 + 619 part"	"824"	"825"	"667"	"75"	"14"	68076	"14529"	0	"3569"	NA	"13"	NA	"39"	NA	"1021_P"	"Cellulomonas"	4398457	2131212	55.4309	72.51	"strain"	" 4102"	"3"	4.00361392883977	0.000237841358132608	72.6804422550908	0.000146952402051282
"angry_newton_1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1030716"	"Garciella nitratireducens DSM 15102"	2161335	30992	1.43328	30.36	"uniq"	NA	"3"	NA	NA	2.15089285094629	NA
"angry_newton_1"	182	71	25	5	2	1146229	809709	480313	191545	106938	196	56067	1156693	2576980	49.22	49.1	7978	NA	4496	NA	36	NA	84	NA	5	5	41000	0	"0 + 3 part"	412	44.352	1.012	64.75	153.2	1.49	"1035 + 266 part"	"1341"	"1342"	"1103"	"119"	"13"	56067	"7547"	0	"4399"	NA	"37"	NA	"87"	NA	"1030728"	"Carboxydocella sporoproducens DSM 16521"	2576980	1429940	63.491	49.1	"strain"	" 2699"	"3"	4.32266815827536	0.000132446552369557	83.2334748426453	0.0010036224
"angry_newton_1"	2	0	0	0	0	2384	0	0	0	0	29	1272	18546	3663781	42.73	43.72	590	NA	531	NA	12	NA	20	NA	0	0	0	0	"0 + 0 part"	0	0.505	1.002	0	10.8	0	"9 + 90 part"	"38"	"38"	"26"	"0"	"0"	1272	"590"	0	"531"	NA	"12"	NA	"20"	NA	"1030737"	"Vibrio cincinnatiensis DSM 19608"	3663781	477938	14.9803	43.72	"uniq"	" 3299"	"3"	0	0.00058233581365254	19.56740864151	8.79396551724138e-07
"angry_newton_1"	23	22	21	17	15	3740985	3739880	3733634	3664327	3602512	23	676232	3740985	3261014	52.35	52.15	360237	"368187"	156455	"209954"	4	"3"	8	"6"	7	5	1556505	0	"0 + 0 part"	0	99.448	1.154	0	0.06	0.03	"5581 + 37 part"	"2899"	"3316"	"2974"	"540"	"46"	612609	"283466"	318714	"140495"	"195014"	"5"	"4"	"10"	"7"	"1030740"	"Desulfovibrio bizertensis DSM 18034"	3261014	11550906	347.86	52.15	"uniq"	" 2932"	"3"	1.87116494719973	1.60385566902834e-08	531.318142148424	0.0429995856695652
